match_id,battle_id,order,camp,type,hero
2026031802,501236240_14_1773840035,6,2,pick,王昭君
2026031802,501236240_14_1773840035,7,1,pick,敖隐
2026031802,501236240_14_1773840035,8,1,pick,张飞
2026031802,501236240_14_1773840035,9,2,pick,公孙离
2026031802,501236240_14_1773840035,10,2,ban,元歌
2026031802,501236240_14_1773840035,11,1,ban,狂铁
2026031802,501236240_14_1773840035,12,2,ban,阿古朵
2026031802,501236240_14_1773840035,13,1,ban,云缨
2026031802,501236240_14_1773840035,14,2,ban,影
2026031802,501236240_14_1773840035,15,1,ban,杨戬
2026031802,501236240_14_1773840035,16,2,pick,蒙恬
2026031802,501236240_14_1773840035,17,1,pick,曹操
2026031802,501236240_14_1773840035,18,1,pick,橘右京
2026031802,501236240_14_1773840035,19,2,pick,镜
2026032601,48251408_3_1774523398,0,1,ban,盾山
2026032601,48251408_3_1774523398,1,2,ban,蚩奼
2026032601,48251408_3_1774523398,2,1,ban,鲁班大师
2026032601,48251408_3_1774523398,3,2,ban,苏烈
2026032601,48251408_3_1774523398,4,1,pick,少司缘
2026032601,48251408_3_1774523398,5,2,pick,沈梦溪
2026032601,48251408_3_1774523398,6,2,pick,大禹
2026032601,48251408_3_1774523398,7,1,pick,不知火舞
2026032601,48251408_3_1774523398,8,1,pick,敖隐
2026032601,48251408_3_1774523398,9,2,pick,苍
2026032601,48251408_3_1774523398,10,2,ban,大司命
2026032601,48251408_3_1774523398,11,1,ban,狂铁
2026032601,48251408_3_1774523398,12,2,ban,关羽
2026032601,48251408_3_1774523398,13,1,ban,曹操
2026032601,48251408_3_1774523398,14,2,ban,司空震
2026032601,48251408_3_1774523398,15,1,ban,夏洛特
2026032601,48251408_3_1774523398,16,2,pick,夏侯惇
2026032601,48251408_3_1774523398,17,1,pick,阿古朵
2026032601,48251408_3_1774523398,18,1,pick,白起
2026032601,48251408_3_1774523398,19,2,pick,影
2026032201,48251408_34_1774160860,0,1,ban,张飞
2026032201,48251408_34_1774160860,1,2,ban,盾山
2026032201,48251408_34_1774160860,2,1,ban,海月
2026032201,48251408_34_1774160860,3,2,ban,杨戬
2026032201,48251408_34_1774160860,4,1,pick,鲁班大师
2026032201,48251408_34_1774160860,5,2,pick,元流之子(辅助)
2026032201,48251408_34_1774160860,6,2,pick,敖隐
2026032201,48251408_34_1774160860,7,1,pick,苍
2026032201,48251408_34_1774160860,8,1,pick,嬴政
2026032201,48251408_34_1774160860,9,2,pick,关羽
2026032201,48251408_34_1774160860,10,2,ban,马超
2026032201,48251408_34_1774160860,11,1,ban,镜
2026032201,48251408_34_1774160860,12,2,ban,司空震
2026032201,48251408_34_1774160860,13,1,ban,沈梦溪
2026032201,48251408_34_1774160860,14,2,ban,裴擒虎
2026032201,48251408_34_1774160860,15,1,ban,阿古朵
2026032201,48251408_34_1774160860,16,2,pick,武则天
2026032201,48251408_34_1774160860,17,1,pick,曹操
2026032201,48251408_34_1774160860,18,1,pick,夏侯惇
2026032201,48251408_34_1774160860,19,2,pick,大司命
2026032601,48251408_5_1774527236,0,1,ban,盾山
2026032601,48251408_5_1774527236,1,2,ban,戈娅
2026032601,48251408_5_1774527236,2,1,ban,敖隐
2026032601,48251408_5_1774527236,3,2,ban,鲁班大师
2026032601,48251408_5_1774527236,4,1,pick,苏烈
2026032601,48251408_5_1774527236,5,2,pick,公孙离
2026032601,48251408_5_1774527236,6,2,pick,张飞
2026032601,48251408_5_1774527236,7,1,pick,蚩奼
2026032601,48251408_5_1774527236,8,1,pick,小乔
2026032601,48251408_5_1774527236,9,2,pick,武则天
2026032601,48251408_5_1774527236,10,2,ban,大司命
2026032601,48251408_5_1774527236,11,1,ban,元流之子(坦克)
2026032601,48251408_5_1774527236,12,2,ban,夏侯惇
2026032601,48251408_5_1774527236,13,1,ban,云缨
2026032601,48251408_5_1774527236,14,2,ban,狂铁
2026032601,48251408_5_1774527236,15,1,ban,老夫子
2026032601,48251408_5_1774527236,16,2,pick,关羽
2026032601,48251408_5_1774527236,17,1,pick,影
2026032601,48251408_5_1774527236,18,1,pick,裴擒虎
2026032601,48251408_5_1774527236,19,2,pick,橘右京
2026032601,48251408_2_1774521245,0,1,ban,关羽
2026032601,48251408_2_1774521245,1,2,ban,狂铁
2026032601,48251408_2_1774521245,2,1,ban,鲁班大师
2026032601,48251408_2_1774521245,3,2,ban,艾琳
2026032601,48251408_2_1774521245,4,1,pick,盾山
2026032601,48251408_2_1774521245,5,2,pick,蚩奼
2026032601,48251408_2_1774521245,6,2,pick,苏烈
2026032601,48251408_2_1774521245,7,1,pick,曹操
2026032601,48251408_2_1774521245,8,1,pick,沈梦溪
2026032601,48251408_2_1774521245,9,2,pick,司空震
2026032601,48251408_2_1774521245,10,2,ban,敖隐
2026032601,48251408_2_1774521245,11,1,ban,不知火舞
2026032601,48251408_2_1774521245,12,2,ban,虞姬
2026032601,48251408_2_1774521245,13,1,ban,海月
2026032601,48251408_2_1774521245,14,2,ban,狄仁杰
2026032601,48251408_2_1774521245,15,1,ban,武则天
2026032601,48251408_2_1774521245,16,2,pick,大司命
2026032601,48251408_2_1774521245,17,1,pick,孙权
2026032601,48251408_2_1774521245,18,1,pick,橘右京
2026032601,48251408_2_1774521245,19,2,pick,小乔
2026032601,48251408_4_1774525229,0,1,ban,蚩奼
2026032601,48251408_4_1774525229,1,2,ban,盾山
2026032601,48251408_4_1774525229,2,1,ban,海月
2026032601,48251408_4_1774525229,3,2,ban,鲁班大师
2026032601,48251408_4_1774525229,4,1,pick,戈娅
2026032601,48251408_4_1774525229,5,2,pick,夏洛特
2026032601,48251408_4_1774525229,6,2,pick,大禹
2026032601,48251408_4_1774525229,7,1,pick,少司缘
2026032601,48251408_4_1774525229,8,1,pick,狂铁
2026032601,48251408_4_1774525229,9,2,pick,元流之子(坦克)
2026032601,48251408_4_1774525229,10,2,ban,阿古朵
2026032601,48251408_4_1774525229,11,1,ban,艾琳
2026032601,48251408_4_1774525229,12,2,ban,云缨
2026032601,48251408_4_1774525229,13,1,ban,女娲
2026032601,48251408_4_1774525229,14,2,ban,橘右京
2026032601,48251408_4_1774525229,15,1,ban,小乔
2026032601,48251408_4_1774525229,16,2,pick,嬴政
2026032601,48251408_4_1774525229,17,1,pick,杨戬
2026032601,48251408_4_1774525229,18,1,pick,姜子牙
2026032601,48251408_4_1774525229,19,2,pick,苍
2026031802,501236240_16_1773843816,0,1,ban,沈梦溪
2026031802,501236240_16_1773843816,1,2,ban,苏烈
2026031802,501236240_16_1773843816,2,1,ban,阿古朵
2026031802,501236240_16_1773843816,3,2,ban,盾山
2026031802,501236240_16_1773843816,4,1,pick,鲁班大师
2026031802,501236240_16_1773843816,5,2,pick,元流之子(辅助)
2026031802,501236240_16_1773843816,6,2,pick,狄仁杰
2026031802,501236240_16_1773843816,7,1,pick,大司命
2026031802,501236240_16_1773843816,8,1,pick,蚩奼
2026031802,501236240_16_1773843816,9,2,pick,司空震
2026031802,501236240_16_1773843816,10,2,ban,女娲
2026031802,501236240_16_1773843816,11,1,ban,嬴政
2026031802,501236240_16_1773843816,12,2,ban,不知火舞
2026031802,501236240_16_1773843816,13,1,ban,小乔
2026031802,501236240_16_1773843816,14,2,ban,海月
2026031802,501236240_16_1773843816,15,1,ban,橘右京
2026031802,501236240_16_1773843816,16,2,pick,武则天
2026031802,501236240_16_1773843816,17,1,pick,老夫子
2026031802,501236240_16_1773843816,18,1,pick,甄姬
2026031802,501236240_16_1773843816,19,2,pick,铠
2026031801,954221072_12_1773831422,0,1,ban,苏烈
2026031801,954221072_12_1773831422,1,2,ban,鲁班大师
2026031801,954221072_12_1773831422,2,1,ban,敖隐
2026031801,954221072_12_1773831422,3,2,ban,沈梦溪
2026031801,954221072_12_1773831422,4,1,pick,蚩奼
2026031801,954221072_12_1773831422,5,2,pick,太乙真人
2026031801,954221072_12_1773831422,6,2,pick,孙权
2026031801,954221072_12_1773831422,7,1,pick,元流之子(坦克)
2026031801,954221072_12_1773831422,8,1,pick,女娲
2026031801,954221072_12_1773831422,9,2,pick,大司命
2026031801,954221072_12_1773831422,10,2,ban,墨子
2026031801,954221072_12_1773831422,11,1,ban,西施
2026031801,954221072_12_1773831422,12,2,ban,盾山
2026031801,954221072_12_1773831422,13,1,ban,关羽
2026031801,954221072_12_1773831422,14,2,ban,少司缘
2026031801,954221072_12_1773831422,15,1,ban,安琪拉
2026031801,954221072_12_1773831422,16,2,pick,武则天
2026031801,954221072_12_1773831422,17,1,pick,公孙离
2026031801,954221072_12_1773831422,18,1,pick,大乔
2026031801,954221072_12_1773831422,19,2,pick,曹操
2026032103,954221072_16_1774096536,0,1,ban,敖隐
2026032103,954221072_16_1774096536,1,2,ban,鲁班大师
2026032103,954221072_16_1774096536,2,1,ban,大司命
2026032103,954221072_16_1774096536,3,2,ban,盾山
2026032103,954221072_16_1774096536,4,1,pick,苏烈
2026032103,954221072_16_1774096536,5,2,pick,狂铁
2026032103,954221072_16_1774096536,6,2,pick,沈梦溪
2026032103,954221072_16_1774096536,7,1,pick,戈娅
2026032103,954221072_16_1774096536,8,1,pick,元流之子(坦克)
2026032103,954221072_16_1774096536,9,2,pick,少司缘
2026032103,954221072_16_1774096536,10,2,ban,海月
2026032103,954221072_16_1774096536,11,1,ban,哪吒
2026032103,954221072_16_1774096536,12,2,ban,不知火舞
2026032103,954221072_16_1774096536,13,1,ban,娜可露露
2026032103,954221072_16_1774096536,14,2,ban,嬴政
2026032103,954221072_16_1774096536,15,1,ban,阿古朵
2026032103,954221072_16_1774096536,16,2,pick,艾琳
2026032103,954221072_16_1774096536,17,1,pick,夏洛特
2026032103,954221072_16_1774096536,18,1,pick,嫦娥
2026032103,954221072_16_1774096536,19,2,pick,铠
2026032103,954221072_15_1774094472,0,1,ban,苏烈
2026032103,954221072_15_1774094472,1,2,ban,沈梦溪
2026032103,954221072_15_1774094472,2,1,ban,元流之子(辅助)
2026032103,954221072_15_1774094472,3,2,ban,鲁班大师
2026032103,954221072_15_1774094472,4,1,pick,盾山
2026032103,954221072_15_1774094472,5,2,pick,敖隐
2026032103,954221072_15_1774094472,6,2,pick,小乔
2026032103,954221072_15_1774094472,7,1,pick,马超
2026032103,954221072_15_1774094472,8,1,pick,狄仁杰
2026032103,954221072_15_1774094472,9,2,pick,关羽
2026032103,954221072_15_1774094472,10,2,ban,元流之子(坦克)
2026032103,954221072_15_1774094472,11,1,ban,哪吒
2026032103,954221072_15_1774094472,12,2,ban,海月
2026032103,954221072_15_1774094472,13,1,ban,太乙真人
2026032103,954221072_15_1774094472,14,2,ban,大司命
2026032103,954221072_15_1774094472,15,1,ban,张飞
2026032103,954221072_15_1774094472,16,2,pick,云缨
2026032103,954221072_15_1774094472,17,1,pick,杨玉环
2026032103,954221072_15_1774094472,18,1,pick,夏侯惇
2026032103,954221072_15_1774094472,19,2,pick,赵怀真
2026031403,501236240_9_1773494844,0,1,ban,敖隐
2026031403,501236240_9_1773494844,1,2,ban,鲁班大师
2026031403,501236240_9_1773494844,2,1,ban,大司命
2026031403,501236240_9_1773494844,3,2,ban,公孙离
2026031403,501236240_9_1773494844,4,1,pick,蚩奼
2026031403,501236240_9_1773494844,5,2,pick,苏烈
2026031403,501236240_9_1773494844,6,2,pick,沈梦溪
2026031403,501236240_9_1773494844,7,1,pick,嫦娥
2026031403,501236240_9_1773494844,8,1,pick,阿古朵
2026031403,501236240_9_1773494844,9,2,pick,孙权
2026031403,501236240_9_1773494844,10,2,ban,张飞
2026031403,501236240_9_1773494844,11,1,ban,狂铁
2026031403,501236240_9_1773494844,12,2,ban,关羽
2026031403,501236240_9_1773494844,13,1,ban,蒙恬
2026031403,501236240_9_1773494844,14,2,ban,白起
2026031403,501236240_9_1773494844,15,1,ban,司空震
2026031403,501236240_9_1773494844,16,2,pick,曹操
2026031403,501236240_9_1773494844,17,1,pick,马超
2026031403,501236240_9_1773494844,18,1,pick,墨子
2026031403,501236240_9_1773494844,19,2,pick,镜
2026032203,48251408_36_1774181703,0,1,ban,太乙真人
2026032203,48251408_36_1774181703,1,2,ban,盾山
2026032203,48251408_36_1774181703,2,1,ban,戈娅
2026032203,48251408_36_1774181703,3,2,ban,鲁班大师
2026032203,48251408_36_1774181703,4,1,pick,苏烈
2026032203,48251408_36_1774181703,5,2,pick,沈梦溪
2026032203,48251408_36_1774181703,6,2,pick,狂铁
2026032203,48251408_36_1774181703,7,1,pick,橘右京
2026032203,48251408_36_1774181703,8,1,pick,白起
2026032203,48251408_36_1774181703,9,2,pick,云缨
2026032203,48251408_36_1774181703,10,2,ban,蚩奼
2026032203,48251408_36_1774181703,11,1,ban,张飞
2026032203,48251408_36_1774181703,12,2,ban,不知火舞
2026032203,48251408_36_1774181703,13,1,ban,庄周
2026032203,48251408_36_1774181703,14,2,ban,小乔
2026032203,48251408_36_1774181703,15,1,ban,大禹
2026032203,48251408_36_1774181703,16,2,pick,狄仁杰
2026032203,48251408_36_1774181703,17,1,pick,敖隐
2026032203,48251408_36_1774181703,18,1,pick,嬴政
2026032203,48251408_36_1774181703,19,2,pick,廉颇
2026032601,48251408_6_1774529543,0,1,ban,戈娅
2026032601,48251408_6_1774529543,1,2,ban,盾山
2026032601,48251408_6_1774529543,2,1,ban,公孙离
2026032601,48251408_6_1774529543,3,2,ban,鲁班大师
2026032601,48251408_6_1774529543,4,1,pick,敖隐
2026032601,48251408_6_1774529543,5,2,pick,马超
2026032601,48251408_6_1774529543,6,2,pick,女娲
2026032601,48251408_6_1774529543,7,1,pick,夏洛特
2026032601,48251408_6_1774529543,8,1,pick,云缨
2026032601,48251408_6_1774529543,9,2,pick,虞姬
2026032601,48251408_6_1774529543,10,2,ban,不知火舞
2026032601,48251408_6_1774529543,11,1,ban,大司命
2026032601,48251408_6_1774529543,12,2,ban,嬴政
2026032601,48251408_6_1774529543,13,1,ban,铠
2026032601,48251408_6_1774529543,14,2,ban,海月
2026032601,48251408_6_1774529543,15,1,ban,夏侯惇
2026032601,48251408_6_1774529543,16,2,pick,杨戬
2026032601,48251408_6_1774529543,17,1,pick,太乙真人
2026032601,48251408_6_1774529543,18,1,pick,杨玉环
2026032601,48251408_6_1774529543,19,2,pick,张飞
2026030102,1222656528_11_1772359423,0,1,ban,海月
2026030102,1222656528_11_1772359423,1,2,ban,盾山
2026030102,1222656528_11_1772359423,2,1,ban,元流之子(射手)
2026030102,1222656528_11_1772359423,3,2,ban,杨戬
2026030102,1222656528_11_1772359423,4,1,pick,不知火舞
2026030102,1222656528_11_1772359423,5,2,pick,元流之子(坦克)
2026030102,1222656528_11_1772359423,6,2,pick,鲁班大师
2026030102,1222656528_11_1772359423,7,1,pick,阿古朵
2026030102,1222656528_11_1772359423,8,1,pick,狄仁杰
2026030102,1222656528_11_1772359423,9,2,pick,戈娅
2026030102,1222656528_11_1772359423,10,2,ban,张飞
2026030102,1222656528_11_1772359423,11,1,ban,海诺
2026030102,1222656528_11_1772359423,12,2,ban,墨子
2026030102,1222656528_11_1772359423,13,1,ban,王昭君
2026030102,1222656528_11_1772359423,14,2,ban,钟馗
2026030102,1222656528_11_1772359423,15,1,ban,沈梦溪
2026030102,1222656528_11_1772359423,16,2,pick,小乔
2026030102,1222656528_11_1772359423,17,1,pick,曹操
2026030102,1222656528_11_1772359423,18,1,pick,廉颇
2026030102,1222656528_11_1772359423,19,2,pick,老夫子
2026031901,48251408_30_1773914786,0,1,ban,敖隐
2026031901,48251408_30_1773914786,1,2,ban,鲁班大师
2026031901,48251408_30_1773914786,2,1,ban,沈梦溪
2026031901,48251408_30_1773914786,3,2,ban,司空震
2026031901,48251408_30_1773914786,4,1,pick,盾山
2026031901,48251408_30_1773914786,5,2,pick,孙尚香
2026031901,48251408_30_1773914786,6,2,pick,太乙真人
2026031901,48251408_30_1773914786,7,1,pick,艾琳
2026031901,48251408_30_1773914786,8,1,pick,女娲
2026031901,48251408_30_1773914786,9,2,pick,关羽
2026031901,48251408_30_1773914786,10,2,ban,云缨
2026031901,48251408_30_1773914786,11,1,ban,西施
2026031901,48251408_30_1773914786,12,2,ban,大司命
2026031901,48251408_30_1773914786,13,1,ban,安琪拉
2026031901,48251408_30_1773914786,14,2,ban,马超
2026031901,48251408_30_1773914786,15,1,ban,哪吒
2026031901,48251408_30_1773914786,16,2,pick,元流之子(坦克)
2026031901,48251408_30_1773914786,17,1,pick,影
2026031901,48251408_30_1773914786,18,1,pick,夏侯惇
2026031901,48251408_30_1773914786,19,2,pick,嬴政
2026031102,1222656528_3_1773233183,0,1,ban,盾山
2026031102,1222656528_3_1773233183,1,2,ban,沈梦溪
2026031102,1222656528_3_1773233183,2,1,ban,元流之子(辅助)
2026031102,1222656528_3_1773233183,3,2,ban,杨戬
2026031102,1222656528_3_1773233183,4,1,pick,鲁班大师
2026031102,1222656528_3_1773233183,5,2,pick,裴擒虎
2026031102,1222656528_3_1773233183,6,2,pick,狄仁杰
2026031102,1222656528_3_1773233183,7,1,pick,戈娅
2026031102,1222656528_3_1773233183,8,1,pick,元流之子(坦克)
2026031102,1222656528_3_1773233183,9,2,pick,西施
2026031102,1222656528_3_1773233183,10,2,ban,关羽
2026031102,1222656528_3_1773233183,11,1,ban,张飞
2026031102,1222656528_3_1773233183,12,2,ban,司空震
2026031102,1222656528_3_1773233183,13,1,ban,廉颇
2026031102,1222656528_3_1773233183,14,2,ban,老夫子
2026031102,1222656528_3_1773233183,15,1,ban,庄周
2026031102,1222656528_3_1773233183,16,2,pick,曹操
2026031102,1222656528_3_1773233183,17,1,pick,马超
2026031102,1222656528_3_1773233183,18,1,pick,王昭君
2026031102,1222656528_3_1773233183,19,2,pick,大禹
2026032601,48251408_8_1774533080,0,2,pick,曹操
2026032601,48251408_8_1774533080,1,2,pick,沈梦溪
2026032601,48251408_8_1774533080,2,2,pick,大司命
2026032601,48251408_8_1774533080,3,1,pick,夏洛特
2026032601,48251408_8_1774533080,4,2,pick,鲁班大师
2026032601,48251408_8_1774533080,5,2,pick,敖隐
2026032601,48251408_8_1774533080,6,1,pick,元流之子(坦克)
2026032601,48251408_8_1774533080,7,1,pick,蚩奼
2026032202,836780560_14_1774175589,0,1,ban,盾山
2026032202,836780560_14_1774175589,1,2,ban,蚩奼
2026032202,836780560_14_1774175589,2,1,ban,元流之子(坦克)
2026032202,836780560_14_1774175589,3,2,ban,杨戬
2026032202,836780560_14_1774175589,4,1,pick,鲁班大师
2026032202,836780560_14_1774175589,5,2,pick,狄仁杰
2026032202,836780560_14_1774175589,6,2,pick,张飞
2026032202,836780560_14_1774175589,7,1,pick,女娲
2026032202,836780560_14_1774175589,8,1,pick,橘右京
2026032202,836780560_14_1774175589,9,2,pick,云缨
2026032202,836780560_14_1774175589,10,2,ban,敖隐
2026032202,836780560_14_1774175589,11,1,ban,关羽
2026032202,836780560_14_1774175589,12,2,ban,司空震
2026032202,836780560_14_1774175589,13,1,ban,不知火舞
2026032202,836780560_14_1774175589,14,2,ban,苍
2026032202,836780560_14_1774175589,15,1,ban,狂铁
2026032202,836780560_14_1774175589,16,2,pick,嬴政
2026032202,836780560_14_1774175589,17,1,pick,蒙恬
2026032202,836780560_14_1774175589,18,1,pick,鲁班七号
2026032202,836780560_14_1774175589,19,2,pick,达摩
2026032202,836780560_11_1774170045,0,1,ban,太乙真人
2026032202,836780560_11_1774170045,1,2,ban,盾山
2026032202,836780560_11_1774170045,2,1,ban,海月
2026032202,836780560_11_1774170045,3,2,ban,鲁班大师
2026032202,836780560_11_1774170045,4,1,pick,沈梦溪
2026032202,836780560_11_1774170045,5,2,pick,少司缘
2026032202,836780560_11_1774170045,6,2,pick,戈娅
2026032202,836780560_11_1774170045,7,1,pick,大禹
2026032202,836780560_11_1774170045,8,1,pick,敖隐
2026032202,836780560_11_1774170045,9,2,pick,大司命
2026032202,836780560_11_1774170045,10,2,ban,橘右京
2026032202,836780560_11_1774170045,11,1,ban,马超
2026032202,836780560_11_1774170045,12,2,ban,阿古朵
2026032202,836780560_11_1774170045,13,1,ban,小乔
2026032202,836780560_11_1774170045,14,2,ban,宫本武藏
2026032202,836780560_11_1774170045,15,1,ban,不知火舞
2026032202,836780560_11_1774170045,16,2,pick,夏洛特
2026032202,836780560_11_1774170045,17,1,pick,司空震
2026032202,836780560_11_1774170045,18,1,pick,铠
2026032202,836780560_11_1774170045,19,2,pick,嫦娥
2026032203,48251408_38_1774185346,0,1,ban,盾山
2026032203,48251408_38_1774185346,1,2,ban,戈娅
2026032203,48251408_38_1774185346,2,1,ban,镜
2026032203,48251408_38_1774185346,3,2,ban,太乙真人
2026032203,48251408_38_1774185346,4,1,pick,鲁班大师
2026032203,48251408_38_1774185346,5,2,pick,元流之子(辅助)
2026032203,48251408_38_1774185346,6,2,pick,狄仁杰
2026032203,48251408_38_1774185346,7,1,pick,杨戬
2026032203,48251408_38_1774185346,8,1,pick,敖隐
2026032203,48251408_38_1774185346,9,2,pick,大司命
2026032203,48251408_38_1774185346,10,2,ban,王昭君
2026032203,48251408_38_1774185346,11,1,ban,女娲
2026032203,48251408_38_1774185346,12,2,ban,安琪拉
2026032203,48251408_38_1774185346,13,1,ban,沈梦溪
2026032203,48251408_38_1774185346,14,2,ban,嬴政
2026032203,48251408_38_1774185346,15,1,ban,甄姬
2026032203,48251408_38_1774185346,16,2,pick,小乔
2026032203,48251408_38_1774185346,17,1,pick,夏洛特
2026032203,48251408_38_1774185346,18,1,pick,姜子牙
2026032203,48251408_38_1774185346,19,2,pick,狂铁
2026031302,434127376_4_1773406989,0,1,ban,敖隐
2026031302,434127376_4_1773406989,1,2,ban,沈梦溪
2026031302,434127376_4_1773406989,2,1,ban,海月
2026031302,434127376_4_1773406989,3,2,ban,艾琳
2026031302,434127376_4_1773406989,4,1,pick,盾山
2026031302,434127376_4_1773406989,5,2,pick,孙尚香
2026031302,434127376_4_1773406989,6,2,pick,太乙真人
2026031302,434127376_4_1773406989,7,1,pick,关羽
2026031302,434127376_4_1773406989,8,1,pick,蚩奼
2026031302,434127376_4_1773406989,9,2,pick,司空震
2026031302,434127376_4_1773406989,10,2,ban,哪吒
2026031302,434127376_4_1773406989,11,1,ban,大司命
2026031302,434127376_4_1773406989,12,2,ban,阿古朵
2026031302,434127376_4_1773406989,13,1,ban,云缨
2026031302,434127376_4_1773406989,14,2,ban,元流之子(坦克)
2026031302,434127376_4_1773406989,15,1,ban,夏侯惇
2026031302,434127376_4_1773406989,16,2,pick,橘右京
2026031302,434127376_4_1773406989,17,1,pick,武则天
2026031302,434127376_4_1773406989,18,1,pick,镜
2026031302,434127376_4_1773406989,19,2,pick,金蝉
2026032203,48251408_39_1774187086,0,1,ban,太乙真人
2026032203,48251408_39_1774187086,1,2,ban,盾山
2026032203,48251408_39_1774187086,2,1,ban,蚩奼
2026032203,48251408_39_1774187086,3,2,ban,鲁班大师
2026032203,48251408_39_1774187086,4,1,pick,戈娅
2026032203,48251408_39_1774187086,5,2,pick,张良
2026032203,48251408_39_1774187086,6,2,pick,王昭君
2026032203,48251408_39_1774187086,7,1,pick,铠
2026032203,48251408_39_1774187086,8,1,pick,关羽
2026032203,48251408_39_1774187086,9,2,pick,马超
2026032203,48251408_39_1774187086,10,2,ban,女娲
2026032203,48251408_39_1774187086,11,1,ban,哪吒
2026032203,48251408_39_1774187086,12,2,ban,大禹
2026032203,48251408_39_1774187086,13,1,ban,孙权
2026032203,48251408_39_1774187086,14,2,ban,空空儿
2026032203,48251408_39_1774187086,15,1,ban,夏侯惇
2026032203,48251408_39_1774187086,16,2,pick,公孙离
2026032203,48251408_39_1774187086,17,1,pick,武则天
2026032203,48251408_39_1774187086,18,1,pick,张飞
2026032203,48251408_39_1774187086,19,2,pick,蒙恬
2026033001,48251408_35_1774866705,0,1,ban,海月
2026033001,48251408_35_1774866705,1,2,ban,鲁班大师
2026033001,48251408_35_1774866705,2,1,ban,太乙真人
2026033001,48251408_35_1774866705,3,2,ban,盾山
2026033001,48251408_35_1774866705,4,1,pick,敖隐
2026033001,48251408_35_1774866705,5,2,pick,大禹
2026033001,48251408_35_1774866705,6,2,pick,公孙离
2026033001,48251408_35_1774866705,7,1,pick,小乔
2026033001,48251408_35_1774866705,8,1,pick,少司缘
2026033001,48251408_35_1774866705,9,2,pick,白起
2026033001,48251408_35_1774866705,10,2,ban,关羽
2026033001,48251408_35_1774866705,11,1,ban,沈梦溪
2026033001,48251408_35_1774866705,12,2,ban,曹操
2026033001,48251408_35_1774866705,13,1,ban,女娲
2026033001,48251408_35_1774866705,14,2,ban,老夫子
2026033001,48251408_35_1774866705,15,1,ban,不知火舞
2026033001,48251408_35_1774866705,16,2,pick,安琪拉
2026033001,48251408_35_1774866705,17,1,pick,杨戬
2026033001,48251408_35_1774866705,18,1,pick,狂铁
2026033001,48251408_35_1774866705,19,2,pick,宫本武藏
2026032002,836780560_7_1774010006,0,1,ban,盾山
2026032002,836780560_7_1774010006,1,2,ban,鲁班大师
2026032002,836780560_7_1774010006,2,1,ban,公孙离
2026032002,836780560_7_1774010006,3,2,ban,少司缘
2026032002,836780560_7_1774010006,4,1,pick,敖隐
2026032002,836780560_7_1774010006,5,2,pick,狂铁
2026032002,836780560_7_1774010006,6,2,pick,苏烈
2026032002,836780560_7_1774010006,7,1,pick,沈梦溪
2026032002,836780560_7_1774010006,8,1,pick,张飞
2026032002,836780560_7_1774010006,9,2,pick,嫦娥
2026032002,836780560_7_1774010006,10,2,ban,吕布
2026032002,836780560_7_1774010006,11,1,ban,后羿
2026032002,836780560_7_1774010006,12,2,ban,曹操
2026032002,836780560_7_1774010006,13,1,ban,橘右京
2026032002,836780560_7_1774010006,14,2,ban,云缨
2026032002,836780560_7_1774010006,15,1,ban,艾琳
2026032002,836780560_7_1774010006,16,2,pick,虞姬
2026032002,836780560_7_1774010006,17,1,pick,大司命
2026032002,836780560_7_1774010006,18,1,pick,亚连
2026032002,836780560_7_1774010006,19,2,pick,娜可露露
2026031201,48251408_4_1773306146,0,1,ban,关羽
2026031201,48251408_4_1773306146,1,2,ban,鲁班大师
2026031201,48251408_4_1773306146,2,1,ban,苏烈
2026031201,48251408_4_1773306146,3,2,ban,沈梦溪
2026031201,48251408_4_1773306146,4,1,pick,盾山
2026031201,48251408_4_1773306146,5,2,pick,太乙真人
2026031201,48251408_4_1773306146,6,2,pick,孙尚香
2026031201,48251408_4_1773306146,7,1,pick,艾琳
2026031201,48251408_4_1773306146,8,1,pick,狂铁
2026031201,48251408_4_1773306146,9,2,pick,夏洛特
2026031201,48251408_4_1773306146,10,2,ban,元流之子(坦克)
2026031201,48251408_4_1773306146,11,1,ban,云缨
2026031201,48251408_4_1773306146,12,2,ban,海月
2026031201,48251408_4_1773306146,13,1,ban,西施
2026031201,48251408_4_1773306146,14,2,ban,嬴政
2026031201,48251408_4_1773306146,15,1,ban,镜
2026031201,48251408_4_1773306146,16,2,pick,武则天
2026031201,48251408_4_1773306146,17,1,pick,夏侯惇
2026031201,48251408_4_1773306146,18,1,pick,小乔
2026031201,48251408_4_1773306146,19,2,pick,哪吒
2026033001,48251408_37_1774870625,0,1,ban,盾山
2026033001,48251408_37_1774870625,1,2,ban,敖隐
2026033001,48251408_37_1774870625,2,1,ban,元流之子(辅助)
2026033001,48251408_37_1774870625,3,2,ban,戈娅
2026033001,48251408_37_1774870625,4,1,pick,鲁班大师
2026033001,48251408_37_1774870625,5,2,pick,狄仁杰
2026033001,48251408_37_1774870625,6,2,pick,张飞
2026033001,48251408_37_1774870625,7,1,pick,苍
2026033001,48251408_37_1774870625,8,1,pick,元流之子(坦克)
2026033001,48251408_37_1774870625,9,2,pick,沈梦溪
2026033001,48251408_37_1774870625,10,2,ban,嫦娥
2026033001,48251408_37_1774870625,11,1,ban,夏洛特
2026033001,48251408_37_1774870625,12,2,ban,不知火舞
